 # Time Pressure(1--dim) Viscous(1--dim) Total(1--dim)
    3.820000    1.728410    0.013109    0.236174   -0.005209    1.964585    0.007900
    3.840000    1.680189   -0.032440    0.237766   -0.001205    1.917955   -0.033645
    3.860000    1.664176   -0.079281    0.237233   -0.001479    1.901408   -0.080759
    3.880000    1.670102   -0.117658    0.232764    0.002254    1.902866   -0.115403
    3.900000    1.686266   -0.020213    0.232445   -0.002893    1.918711   -0.023106
    3.920000    1.703522   -0.004249    0.237843   -0.002284    1.941364   -0.006533
    3.940000    1.731690   -0.022236    0.235994   -0.000696    1.967684   -0.022932
    3.960000    1.741207   -0.050629    0.238261    0.001697    1.979467   -0.048932
    3.980000    1.764766   -0.105099    0.239878    0.003671    2.004644   -0.101428
    4.000000    1.762534   -0.047765    0.239461    0.002710    2.001995   -0.045055
    4.020000    1.701234    0.046906    0.240108   -0.000199    1.941343    0.046707
    4.040000    1.671852   -0.027832    0.237729    0.002692    1.909581   -0.025140
    4.060000    1.668142   -0.113972    0.234353    0.005342    1.902495   -0.108630
    4.080000    1.693946   -0.168892    0.230721    0.008404    1.924667   -0.160488
    4.100000    1.663003   -0.019387    0.231773    0.000938    1.894775   -0.018449
    4.120000    1.720295   -0.043085    0.230907    0.001731    1.951202   -0.041353
    4.140000    1.728027   -0.069394    0.233368    0.003270    1.961395   -0.066124
    4.160000    1.697103   -0.012705    0.239313    0.000782    1.936416   -0.011923
    4.180000    1.761128    0.034781    0.235741    0.000324    1.996869    0.035105
    4.200000    1.751257    0.026549    0.238514   -0.000224    1.989771    0.026325
    4.220000    1.766822    0.055965    0.232416   -0.003161    1.999238    0.052804
    4.240000    1.712307   -0.027178    0.230849    0.000744    1.943156   -0.026434
    4.260000    1.696472   -0.076949    0.231426    0.000398    1.927898   -0.076551
    4.280000    1.701530   -0.099855    0.234917    0.005019    1.936447   -0.094836
    4.300000    1.713273   -0.104561    0.237893    0.005459    1.951167   -0.099102
    4.320000    1.732621   -0.044143    0.235234    0.003551    1.967855   -0.040592
    4.340000    1.703471    0.025114    0.231184    0.000505    1.934654    0.025619
    4.360000    1.712850   -0.045380    0.230686    0.001970    1.943536   -0.043410
    4.380000    1.685468    0.004548    0.235350    0.000888    1.920819    0.005435
    4.400000    1.691242   -0.105608    0.234893    0.003820    1.926135   -0.101787
    4.420000    1.677539   -0.042693    0.233760    0.004250    1.911299   -0.038443
    4.440000    1.702270   -0.044611    0.233925    0.007507    1.936195   -0.037104
    4.460000    1.707700    0.018652    0.225943    0.003538    1.933643    0.022191
    4.480000    1.662940   -0.068623    0.220689    0.005370    1.883629   -0.063253
    4.500000    1.602910    0.102943    0.225612    0.000363    1.828522    0.103307
    4.520000    1.671158   -0.013925    0.232032    0.007659    1.903190   -0.006267
    4.540000    1.717766   -0.116850    0.233845    0.008126    1.951612   -0.108725
    4.560000    1.715922   -0.138221    0.230007    0.006818    1.945929   -0.131403
    4.580000    1.674736   -0.154488    0.229366    0.005958    1.904102   -0.148530
    4.600000    1.699048    0.018034    0.233265    0.004451    1.932313    0.022486
    4.620000    1.730786    0.072433    0.231643    0.001091    1.962429    0.073524
    4.640000    1.735656   -0.029334    0.231614    0.004187    1.967271   -0.025147
    4.660000    1.693840   -0.078377    0.231939    0.007412    1.925779   -0.070965
    4.680000    1.726680   -0.066458    0.230870    0.004458    1.957551   -0.062000
    4.700000    1.708357   -0.016931    0.236001    0.005363    1.944358   -0.011568
    4.720000    1.713720   -0.036146    0.237074    0.007460    1.950794   -0.028686
    4.740000    1.724279    0.090748    0.233485    0.001210    1.957764    0.091958
    4.760000    1.704361    0.058946    0.238511   -0.000226    1.942872    0.058720
    4.780000    1.687167    0.039805    0.233893    0.002088    1.921060    0.041893
    4.800000    1.657946   -0.036366    0.235540    0.001950    1.893486   -0.034415
    4.820000    1.636251    0.007054    0.233649   -0.001199    1.869901    0.005855
    4.840000    1.697489   -0.058268    0.233326    0.003657    1.930815   -0.054611
    4.860000    1.679957   -0.081388    0.233343    0.007126    1.913300   -0.074262
    4.880000    1.708922    0.053823    0.232193    0.000814    1.941115    0.054637
    4.900000    1.661871    0.094239    0.237993   -0.001904    1.899864    0.092335
    4.920000    1.676601    0.090309    0.243841   -0.000684    1.920441    0.089625
    4.940000    1.695660   -0.018381    0.239515    0.000750    1.935175   -0.017631
    4.960000    1.671033    0.062779    0.243704    0.000763    1.914736    0.063542
    4.980000    1.698095   -0.042242    0.241795    0.000471    1.939889   -0.041770
    5.000000    1.710134   -0.071868    0.240074    0.004707    1.950207   -0.067161
    5.020000    1.697387   -0.074876    0.239248    0.005064    1.936635   -0.069812
    5.040000    1.699368    0.039221    0.237316    0.001627    1.936684    0.040849
    5.060000    1.692788   -0.039181    0.239494    0.005641    1.932282   -0.033540
    5.080000    1.684777   -0.083621    0.237261    0.007568    1.922039   -0.076054
    5.100000    1.689948    0.015345    0.239406    0.005675    1.929354    0.021020
    5.120000    1.717525   -0.045677    0.239527    0.006994    1.957052   -0.038683
    5.140000    1.704616    0.029061    0.238016    0.003124    1.942632    0.032185
    5.160000    1.719877    0.048251    0.232528    0.003565    1.952406    0.051816
    5.180000    1.711795    0.053310    0.234417    0.004922    1.946212    0.058232
    5.200000    1.708358    0.016845    0.236381    0.001714    1.944739    0.018559
    5.220000    1.696051   -0.059072    0.235437    0.007432    1.931488   -0.051640
    5.240000    1.705682   -0.152166    0.235577    0.014200    1.941260   -0.137965
    5.260000    1.697563   -0.190486    0.239117    0.012155    1.936680   -0.178332
    5.280000    1.721139   -0.130798    0.238231    0.009013    1.959369   -0.121785
    5.300000    1.730448   -0.090092    0.240470    0.008279    1.970917   -0.081812
    5.320000    1.674489   -0.060406    0.241679    0.006044    1.916168   -0.054362
    5.340000    1.695901   -0.083920    0.237945    0.010805    1.933846   -0.073116
    5.360000    1.640832   -0.046722    0.241998    0.008614    1.882830   -0.038107
    5.380000    1.694189    0.009594    0.237003    0.006591    1.931192    0.016185
    5.400000    1.694040   -0.068031    0.234992    0.010690    1.929032   -0.057341
    5.420000    1.661377    0.029060    0.229451    0.004181    1.890828    0.033240
    5.440000    1.651732    0.008160    0.232623    0.006886    1.884355    0.015046
    5.460000    1.673910   -0.062755    0.230501    0.011365    1.904411   -0.051389
    5.480000    1.646734   -0.090447    0.230877    0.012056    1.877611   -0.078391
    5.500000    1.691185   -0.093588    0.229692    0.011175    1.920876   -0.082413
    5.520000    1.723930    0.009113    0.232589    0.005831    1.956519    0.014945
    5.540000    1.743836    0.002796    0.233636    0.005867    1.977472    0.008663
    5.560000    1.720771    0.050672    0.233578    0.002318    1.954348    0.052990
    5.580000    1.708347    0.122647    0.236184   -0.005003    1.944530    0.117644
    5.600000    1.692509    0.072940    0.238395   -0.003026    1.930903    0.069914
    5.620000    1.697792    0.012587    0.234471    0.004838    1.932263    0.017426
    5.640000    1.699076   -0.030205    0.229703    0.005386    1.928779   -0.024820
    5.660000    1.672458    0.030300    0.233280    0.000941    1.905738    0.031242
    5.680000    1.650796    0.028041    0.232879   -0.000626    1.883675    0.027414
    5.700000    1.702522    0.000642    0.229904    0.002032    1.932427    0.002675
    5.720000    1.711617   -0.035717    0.226361    0.000820    1.937978   -0.034897
    5.740000    1.632533   -0.030119    0.231677   -0.003407    1.864211   -0.033526
    5.760000    1.645634   -0.019372    0.233277   -0.001517    1.878911   -0.020889
    5.780000    1.669725    0.024725    0.230274    0.000140    1.900000    0.024865
    5.800000    1.669591   -0.057260    0.230048    0.005893    1.899639   -0.051367
    5.820000    1.669198    0.006865    0.228794    0.003571    1.897992    0.010436
    5.840000    1.708318    0.058150    0.228003    0.000667    1.936321    0.058817
    5.860000    1.678633    0.048237    0.230982    0.007865    1.909614    0.056102
    5.880000    1.749044    0.041524    0.232261    0.003245    1.981305    0.044769
    5.900000    1.711739   -0.061908    0.236335    0.007310    1.948074   -0.054598
    5.920000    1.703293   -0.030023    0.237984    0.002539    1.941277   -0.027484
    5.940000    1.713598    0.035688    0.241096    0.002474    1.954694    0.038162
    5.960000    1.713592   -0.019003    0.239108    0.004705    1.952700   -0.014298
    5.980000    1.739985    0.011418    0.234239    0.001945    1.974224    0.013362
    6.000000    1.720962   -0.020258    0.235269    0.001140    1.956231   -0.019118
    6.020000    1.716762    0.007721    0.233274   -0.000448    1.950036    0.007273
    6.040000    1.680438    0.056197    0.236577   -0.001876    1.917016    0.054321
    6.060000    1.660005    0.002167    0.235314   -0.000576    1.895319    0.001592
    6.080000    1.668794    0.052595    0.235049    0.001432    1.903843    0.054027
    6.100000    1.712171    0.060260    0.232957    0.002809    1.945128    0.063069
    6.120000    1.744107    0.040691    0.229396    0.003020    1.973503    0.043711
    6.140000    1.730434   -0.013791    0.225841    0.003819    1.956275   -0.009973
    6.160000    1.706236   -0.011829    0.226930    0.001721    1.933166   -0.010108
    6.180000    1.688437   -0.013452    0.231307    0.001985    1.919745   -0.011467
    6.200000    1.721243   -0.036204    0.234035    0.001713    1.955278   -0.034491
    6.220000    1.702657    0.063942    0.236000   -0.002162    1.938657    0.061780
    6.240000    1.690667    0.011253    0.236923   -0.004312    1.927591    0.006941
    6.260000    1.732623    0.061874    0.237132   -0.006263    1.969755    0.055611
    6.280000    1.754069    0.125358    0.231727   -0.009618    1.985797    0.115740
    6.300000    1.724223    0.036613    0.225385   -0.005254    1.949608    0.031359
    6.320000    1.686938    0.047290    0.230995    0.000566    1.917933    0.047856
    6.340000    1.694659    0.049679    0.235543    0.000695    1.930202    0.050373
    6.360000    1.676615   -0.034831    0.236616    0.005784    1.913230   -0.029047
    6.380000    1.676182   -0.018091    0.237232    0.004055    1.913414   -0.014036
    6.400000    1.736293    0.010829    0.241210    0.002434    1.977503    0.013263
    6.420000    1.753012   -0.012174    0.239487   -0.000408    1.992499   -0.012582
    6.440000    1.771073    0.019608    0.235263   -0.002152    2.006336    0.017456
    6.460000    1.743256   -0.086174    0.233352    0.002738    1.976608   -0.083436
    6.480000    1.699610    0.013036    0.234051   -0.002831    1.933660    0.010204
    6.500000    1.707563   -0.031391    0.234998    0.000969    1.942561   -0.030422
    6.520000    1.728151    0.032355    0.231658    0.001376    1.959809    0.033731
